adid,n_interests,custom
23849908679620183,1,0
6280593815586,0,1
23849820658310354,0,1
23849165938670156,0,0
23850640029770342,0,0
23849580892030064,0,0
23849681825930334,0,1
6304682094280,0,0
23850041656500104,1,0
23849821227000212,0,0
6288913462671,0,0
23849874167380695,1,0
23850090098020323,0,1
6273094820370,2,0
23849670102680688,0,0
23849486940520520,0,0
6288808658471,0,0
23850377507030078,1,0
23850183713070311,0,1
23848549516460406,0,0
6266521233981,0,0
23850142180730754,0,0
23850273770720326,0,0
23849259659900668,0,0
23849238370050479,0,0
23849869742510607,0,0
23849594537430069,0,0
23849758847300631,0,0
23849738700790444,0,0
23849655778150763,0,0
23849466887410357,0,1
6281916644521,0,0
23850246972030650,0,0
23849285972420784,2,0
6277735357127,0,1
23849359375460517,0,1
23850504542340731,0,1
23850379774820103,2,0
6296200830824,1,1
23849396536820787,0,0
23850365880150623,0,0
6276587989263,0,0
6281547552657,0,1
23850125133780541,0,0
6288499219216,1,0
23848968371820575,1,0
6271654710743,1,0
23850054394950472,1,0
23849097691420752,1,0
23849749507020477,0,0
23849789789200720,0,0
23849570366120523,0,0
23850082763370062,0,0
23849918930410700,0,0
6275691497838,2,0
23849505223560165,0,1
6261725340496,0,0
23849801124930711,0,0
23850103277070160,0,0
23849989328830039,0,0
23849835221930739,0,1
6257857625376,0,0
23849040983500677,0,0
23849649948310689,2,0
23849297918370126,3,0
23849612275380420,3,0
23849906217310104,0,0
23850146018950680,4,0
23849406676290367,12,0
23849211904760526,0,1
23849818175330114,0,1
6286174376401,0,0
6280745142921,0,0
23850462783370776,0,1
23849818717010565,1,0
23849764546410701,0,0
6269387811225,3,0
6252158941176,0,0
23849251470480351,0,0
6260932212404,0,0
23849368496470571,2,0
6270640801592,1,0
23849538841310639,0,1
6273227039569,1,0
23849972595530372,0,1
23850627179190215,2,0
6243858840171,4,0
6286109587566,2,0
23849423164270768,8,0
6275063023186,0,0
6270633600181,0,0
23849361772320054,0,1
23849944135710616,8,0
23850090104630323,0,1
23848640052560161,0,0
23849458448370598,0,0
23851057492260426,0,0
23849478989080024,0,0
23849773141190669,0,0
6288579496216,1,0
6254152502363,0,0
6273239150169,1,0
23850047311100554,0,0
6269426500436,0,0
23849047491900740,0,1
23850188133970362,1,1
23849653900010235,0,0
23849966821190095,0,0
23849298567690366,0,0
23849701151660761,0,1
23849912515680660,0,0
23850251068850403,0,0
23849694790860009,0,1
23850153285070629,0,0
6264488927026,0,0
6263863453792,2,0
23849723181320458,1,0
23851354343310491,1,0
6261142131290,0,1
6270747832312,0,0
23849769155860656,0,1
23849163869350518,0,0
23849505964440392,1,0
23850188526070187,0,0
23849452678000211,0,0
23849135203560570,0,0
23849313781840745,0,0
23850487744420776,0,0
23850314101680591,1,0
23849406386410022,0,0
23849142061580422,6,0
6283110200286,8,0
6271402867560,1,0
23849435551930291,0,0
23850045728160348,0,0
23849996783700492,0,0
23850020769780000,13,0
6286670461601,0,0
6267292027768,0,1
23847364025750196,0,0
6273982244606,0,0
23849195376340645,1,0
23847648563710303,0,0
6275325616266,1,0
23849198279960094,0,0
6263155637167,1,0
23850054163220554,0,1
23849899384210439,0,1
23850054943470015,1,0
23849420004790443,5,0
23849944220380714,1,0
6252634246621,0,0
6263649846039,3,0
23848349949650528,0,0
23849513800610786,2,0
23848879999220482,0,0
6269319717640,1,0
6272531746056,3,0
6253436527522,3,0
23845344961290303,0,1
23849615654790779,0,1
6269058387291,0,0
23849435547260265,1,0
23849752030540652,0,1
23849493823770719,0,1
23849515505170569,0,0
6286670540401,1,0
23850047545090554,0,0
6263827369107,0,0
6262623160529,4,0
23850054894220472,0,0
23850518026350771,0,1
23850119779040012,1,0
23849477216830144,6,0
23849403237330622,0,0
6265442167733,4,0
23849979955690129,0,0
23849540026470260,0,1
6295328290041,0,1
23850277127450031,0,0
6286615503082,13,0
6268249227804,1,0
23850066544620627,0,0
23849677637960061,2,0
23849552429250645,1,0
6265444342247,0,1
23845520362780414,0,0
6267218359627,0,0
23849617857700366,0,0
23849489364640045,3,0
23850314503780749,0,0
23850513034390119,0,0
23849551527710234,0,0
23849627062490132,0,0
23849613789420120,1,0
23849061987590043,0,0
6267391953628,0,0
23849622474150420,0,0
6296533616488,0,0
23849450182400440,0,0
23849266062130136,0,0
23849530701100755,0,0
23849731240700519,0,0
23850140776560439,0,0
23850421598310259,2,0
23850074913690272,1,0
6274125591538,12,0
23849550630570502,4,0
6275219399503,0,0
23849526078570502,0,1
23850129626000558,0,0
23849549422120566,1,0
23849673848400501,0,0
23849693515490358,1,0
23849681475180381,0,0
23849877341180471,0,0
23849513831310224,1,0
6271683826414,0,0
6255679398194,1,0
6257749459176,0,0
23848684308190454,1,0
23850037215210086,0,0
23849916332540286,0,0
23849937669300174,0,0
23850031834850500,0,0
23848971543850529,0,1
23848812644030552,0,0
23849823408510100,0,0
6253393887221,0,0
23849661560410335,0,0
6272103397829,1,0
6287021264980,0,1
23849758109400245,0,0
23850077806380545,0,0
23850063976440554,0,0
6252371192281,0,0
23849792100620711,0,0
23849390117880506,0,1
6320039894926,0,0
6273260853569,0,0
23849440677410553,0,0
23849358278260162,0,0
6252613938621,0,0
23850287444450439,0,0
6273951159884,0,0
23849678841460763,0,1
23848430423820261,0,0
6271421971104,0,1
23850376682320058,0,0
23849826902760727,0,0
23849752538510398,0,0
23849820499470388,0,0
6251396308446,21,0
23849539316900162,3,0
23850996167050426,0,1
23849087469210498,2,0
23849787733690210,0,1
23849229596270010,0,0
6261604010026,0,0
23849675315230474,5,0
23849958402210757,0,0
23849972381640674,1,0
23849580851780216,0,0
23849813126150165,0,0
23849786100480392,0,0
23849741898680275,0,0
6265444173502,0,0
23849890221600486,0,0
6257857420376,1,0
23850006376140212,0,1
23849857797560753,0,1
23848718066110704,0,0
23849659661940566,1,0
6253317826442,0,1
6275923568263,0,1
23850054030490472,2,0
6264791452346,0,0
23850192706630558,0,0
6247666986167,0,0
6250130742397,0,0
6284430112966,0,1
23850652336640568,0,0
23849809449140561,0,0
23849834011730203,2,0
23849522501070257,1,0
23849440028710598,0,0
23850062869130413,0,1
23848783053760134,3,0
23848524359960552,0,0
6253046532681,0,0
23850455466730591,0,0
23850046727460197,0,1
23849686501510392,0,0
23849613710090409,0,0
23849645239860690,3,0
23849592392610073,2,1
23850349945810244,1,0
23850598513040173,1,0
6276219014927,1,0
6288563543482,0,0
23849975250460758,0,0
23849863722820434,0,0
23850509192770298,0,0
23849716353000572,0,1
23850231544950585,0,0
6268378194639,0,0
6293913674951,0,1
23849507226800569,0,1
6297795676488,0,0
23849849016060565,0,1
6274345195224,0,0
23848776246840584,0,1
23850141525330083,3,0
6272513424829,0,0
6268457102789,0,1
23849614038320161,0,1
23849559543660170,0,0
23849744491440219,0,0
23849642741150440,0,0
23849501445780761,4,0
23850056453380024,0,1
23850418218620505,0,0
6289968463196,1,0
23849897947250057,0,0
6263216627935,0,1
6274862745607,0,0
6134376477701,0,0
23849875249010555,0,0
23849623252310224,0,0
23849929463500656,0,1
23849549839480473,1,0
23849716312340690,0,0
23849404405590768,3,0
23849339650100211,0,0
23849502608410341,0,0
23850537578210070,0,1
23849396537010787,0,0
6276417590961,1,0
6299552426180,2,0
23850648733100111,0,0
23849640533730517,0,1
23850442103670307,0,0
6259041846390,1,0
23849789386740550,0,0
23850365888640623,0,0
23849396573790523,1,0
23849960622350643,0,0
23849627802390226,0,0
6269279928701,0,1
23849863722910434,0,0
23849627255120691,0,0
23850782322760133,0,0
23849467835570510,0,0
23850170436300405,0,0
23849335894570666,0,1
23850196099590133,0,0
23849210337530327,0,1
23849508615520341,0,1
6286670609801,1,0
6274187619429,0,1
23849580711380779,0,0
6269997037604,0,1
23849972592530372,0,0
6261270296330,0,1
23849980874710782,0,0
23849515598300569,0,0
23849408931210026,0,0
6236818205863,0,0
23848307889580410,1,0
23850954195300386,0,0
23849938468180452,0,0
23849344981820679,0,0
23850385563110103,0,0
23848842527820395,5,0
23850121842240012,0,1
23849715554810514,0,0
23849514009460476,0,1
23849605786670583,0,1
23850002824590525,0,1
23849431943950144,0,0
23850054864660472,0,0
6319521198926,0,0
23849552479220395,7,0
23850435519260557,0,0
6264691652026,0,0
6287172153282,0,1
23849422968710676,0,0
23849129311680418,0,1
23849260142940518,0,0
6256986556971,0,0
23849653338710763,2,0
6264854782535,1,0
23849561861450180,0,1
6287862147653,0,0
6293083625009,0,1
6281041708968,0,0
23849166807740481,0,0
6263623759258,0,0
6264374208426,0,1
23850287436620439,0,0
23850030049090016,0,0
23849900400710714,0,0
23849932997680496,0,1
23850203511960461,0,1
23849305135990147,0,1
6273239149369,0,0
23849636398520216,1,0
23849853217050714,0,1
23849266065550136,0,0
6287209405053,0,1
23849920092200060,0,0
6265737397065,0,0
23849918706750700,0,0
23850423514970163,0,0
23849617271480224,0,1
23850413766050663,2,0
23849145807390765,0,0
23849797929790714,1,0
23849920745060114,0,1
23850111275860447,2,0
23850391643860290,0,1
23849804763130368,0,0
23848979294790301,0,1
23850054028410472,1,0
23849541064370464,0,0
23849989712930534,2,0
6283679884474,0,1
23849930111340417,10,0
6253685757197,0,1
6256759684976,0,0
23850390861390578,0,0
23849682726940474,1,0
23848845806690042,0,0
23849438247600211,0,0
6276527339572,0,1
23847785148640557,0,0
23851475894980208,2,0
23849872719450601,0,0
6267575138136,3,0
23849815757310680,0,0
23850116383500777,0,1
6259845537402,0,0
6299101579020,0,1
6295998332409,0,0
23849695520160234,0,0
23849947717350713,0,0
23849625693130546,0,0
23850030391440399,0,0
23849076003400409,0,0
23849881827210759,0,0
6295740836250,0,1
23849448558440171,2,0
6254152460163,0,0
23849362254050482,0,0
23849943868860616,6,0
23849761777360496,38,0
23849598583490232,0,0
23849520466610106,0,1
23850030802660468,0,0
23849797653340027,2,0
23849269281800775,0,0
23850475986200601,0,0
23849773374260669,0,0
6272176051504,0,1
6276682466678,0,0
23849799877020397,0,0
6248098199892,0,0
23849689757460544,0,1
23850047139240383,2,0
23850069322290683,1,0
23849639096680277,0,0
23850104965800365,1,0
23849304435840068,0,0
23849992950410484,2,0
6265576292422,4,0
23849852212880042,0,0
23849854163800253,0,0
23849904514830210,3,0
23849783663510125,2,0
6275575507764,0,0
6277505756388,0,1
23850030917030468,0,0
6300775273873,0,0
23849317327900596,0,1
23850219625730364,3,0
23849417285500393,3,0
23849358278080162,0,0
23850024846650362,1,0
23849397976200655,2,0
6270467794004,0,0
23850176342600461,2,0
23850505066740158,0,1
6264211026313,0,1
6260513763200,0,0
6257857428176,2,0
23850442575580053,0,0
6273536221560,0,1
6278229754944,0,1
23849765163860715,0,1
23849693073780234,0,0
23849992106320710,0,0
6262257761290,0,1
23849464594660264,0,0
6273354020508,0,1
6272048898829,1,0
23850018256090472,0,1
23849634779050357,0,1
23850071337820683,0,1
23849358971660136,0,1
6273456256538,0,0
6256920944994,0,0
23849693141380313,2,0
23849957249970181,0,0
23849809448400561,0,0
23849830924890449,0,0
23849792106530711,0,0
6274756715012,6,0
6242051417221,0,1
23849362564990699,0,0
23850638984760229,0,0
23850242362410415,0,0
23849765825290754,0,0
23849131970990172,1,0
6263934541907,0,0
23849298500080655,0,0
23850339574960173,1,0
23849320596790676,0,0
6275077899415,0,1
6295795930288,1,0
6261009249935,0,1
23850539522810119,0,0
23849353113410093,0,0
23849434324100763,0,0
6277730104727,0,0
23849624405600732,0,0
23849443501580124,0,0
23850067821490556,0,1
23849641711730132,0,0
23849805175500388,0,1
23850193109770385,0,0
23849459911900572,0,0
6310800169613,0,0
23850056456300024,0,1
6276772474078,0,0
6259556515826,0,0
23843380716790792,0,0
23849563297260786,0,0
23849846763360635,0,1
23850202852360663,0,1
23849927251770496,3,0
23849803228940400,0,1
23849958010830125,0,1
23850119099560585,3,0
23850409083290455,0,0
6297779282809,0,1
23849461481400598,0,0
23849345895140291,0,1
23849321934270481,1,0
6269756701551,0,0
23849899700440635,0,0
23849456337220598,1,0
6261961240633,0,1
23849579920700289,0,1
23850196347700233,0,0
23850598620900173,0,0
23849579857530289,0,1
23850218910600187,0,1
23850144529440649,26,0
23849734629240503,0,0
6268371400629,0,0
6262467883218,0,0
23849908483100486,0,0
23850047318750554,0,0
23849461329930238,1,0
23849712380730682,0,0
23849951748610438,0,1
23849273295700136,0,0
23850017447670565,0,1
23849562229950255,0,0
6262755392158,0,1
23849649945920689,0,1
23849667354960717,0,0
23850078110650683,0,0
6270335872181,0,0
6260922784135,0,1
23849735517020637,0,0
23849590591470162,0,0
23849656173400430,0,0
23850267261160579,0,1
6259319627154,0,0
6290726360819,0,1
23849445727400618,0,0
6271160184192,0,0
23849616897070132,0,0
6304891069120,0,0
23850432969560169,0,0
23850234032720154,0,1
6272953313570,0,1
23850216856000671,0,0
6319357223326,0,0
23849315511760351,0,0
23849609941140339,0,0
23849733667730753,0,0
23849765572700632,0,1
23849591276140690,0,1
23848680496370069,0,0
23849695912780110,0,0
23849574795270617,0,0
23849786095850392,0,0
6233154510679,0,1
23850060602800099,0,1
23849854055290607,0,0
23850028650490185,0,0
23849641026190300,0,1
6276048780038,1,1
23849407869210280,0,0
6270467873604,0,0
6253990432898,0,1
23849636762420606,0,0
23849954313690525,0,1
23849314249870207,0,1
23849582272930106,0,0
6250030203892,0,0
23848447433140544,0,0
23848544985960738,0,0
6274262874301,0,0
23849305579620170,0,1
23849695213820690,0,0
23850323227250536,0,1
6286595490053,0,0
23849710338570688,0,0
23849863702730434,0,0
6296865428209,0,0
23850519519810111,0,0
23850098462500744,0,1
23850068078280556,0,1
23849748309630216,1,0
6267995203027,0,1
6284056014023,0,0
23850410538400318,1,0
23850074774600713,0,0
23849640533080517,0,1
23849744569540546,0,1
6271265337211,0,0
23851047684600426,3,0
6271160186992,0,0
23850085470180712,0,0
6255255733167,0,0
23849843222680212,0,1
23849549841540473,1,0
23850109562140236,0,0
6270941599514,1,0
23849185241910393,1,0
23849555354910341,6,0
23849425485190742,0,1
6291814509106,1,0
6279097511184,1,0
6296737884050,0,1
23850015112080095,0,0
23850439669110658,0,1
23849624698650013,1,0
23850211883740403,0,1
23849925783700504,0,1
6274287246206,0,1
23849616055510645,0,1
23850234032100154,0,1
23849579369590242,2,0
6292035808819,0,1
6283460067486,0,0
23849609973260339,0,1
6266572594145,0,0
23850025387520185,0,0
23849232606440159,0,1
23849624404950732,0,0
23849727912530637,0,0
6277912222876,0,0
23850119221290117,0,0
23849762010980174,0,0
23849397780020160,0,1
23849810172820789,0,0
23850208601420385,0,0
23849693086960519,0,1
6269246304299,0,0
6268447217869,0,0
23849612011200467,0,0
23850115208120117,0,0
23850216708060187,0,0
6285791229001,0,0
23848883161050614,0,0
23849841955420600,0,0
6270467863404,0,0
23849138606930159,0,0
6272055165765,5,0
6254944319163,0,1
23851390584870208,1,0
23850133554680117,0,0
6266174556933,1,0
23849949304290714,0,1
23850417893890663,1,1
23849776661850105,0,1
23850039889030185,0,0
23851242898650287,0,0
6263638333713,0,0
23850365879300623,0,0
23850490709180776,0,0
23849372340780657,0,0
23849562230020255,0,0
23850196341980233,0,0
6296752825264,0,0
23849331826030306,1,0
23849531151030285,0,1
23849765438800544,0,0
6275694172310,0,1
6250131052797,0,0
23850071173420183,0,0
23850501635220298,0,0
23849242992140758,0,1
23849975780860061,0,1
23849745277340586,0,0
23849216943520136,1,0
23849690395020606,1,0
6258579183737,0,1
23850330783110229,0,1
23850502662640119,0,0
23849705682670279,0,0
6267621455652,1,0
6256759686176,0,0
6254466347733,1,0
23850285140010404,3,0
23849904701590635,0,0
6269905060173,1,0
23848879458570584,2,0
6286865140201,1,0
6288563218682,0,0
23849278159710527,0,1
23849993609850781,0,0
23849765748110720,0,0
23849657082340430,0,0
23849847932680565,2,0
23849642601100440,0,0
23850041594090004,1,0
6259447389554,1,0
6286670905201,0,0
23849515845870726,0,1
23849441014580598,0,0
23849939707960501,0,0
23849809448050561,0,0
23851354344150491,0,0
6262723183729,1,0
23849942383570651,0,0
23850152169980021,0,0
23849461435360598,0,0
6280730923986,0,0
23850200024790104,0,0
6273162920569,0,1
23849544951800291,0,1
6276782204678,0,0
6269056375291,2,0
6270663920989,0,1
23849649090050322,0,0
23849380840780768,3,0
6285985546766,0,0
6255725082612,0,1
23849731669720514,5,0
23849400660120059,0,0
23849642362560050,1,0
6273227412969,0,1
6272997995941,1,0
23850523543600246,0,1
23849726060590637,0,0
23849737484580325,0,1
23849894013400203,0,0
6288780848934,0,1
23849690837530689,0,0
23849799064520418,1,0
23849450313810399,0,0
6270995820783,0,1
23849866236800148,0,1
23849671927620637,0,0
6262446944358,0,1
6272094402812,0,1
23849405896110596,0,1
6273233183360,0,1
23849317334020596,0,1
23849436376870533,0,0
23850007268850210,0,1
6262447373758,0,0
23849562625340550,0,1
23850212349930308,0,0
23849582815600213,1,0
23850006658050355,2,0
23849840179240205,2,0
23849662606380257,0,0
23849733810180659,0,1
23849507491680477,0,0
23849975296640079,0,1
6275545001142,0,0
23849715704340682,1,0
6268580702644,0,0
6268023214027,0,1
23849581754000443,0,0
6274163368414,0,0
23850090107940323,0,1
23849765435540544,0,0
6291487671382,1,0
23850016874890548,0,0
23850095639190693,0,1
23849947539570114,0,1
23849750500130714,0,0
23849985165450005,0,0
23849711723740750,0,0
6235998092989,0,0
23849890853490551,0,0
6277340891968,0,0
23850022127070125,1,0
23849421544440011,0,0
6274975484164,0,0
23849599272280219,0,0
23849690868970689,0,0
23850146122870541,0,0
23849774635690309,0,0
23849513808040428,7,0
6295152730009,0,0
23849362183510124,0,0
23850565628360746,0,0
23850039341640086,0,0
23849068947150584,0,1
23849789898480061,0,0
23850219217170308,0,1
6281389187548,1,0
23848912321980636,0,0
23849121138970584,0,0
23850214997330047,0,1
6292096775416,0,1
23850532050770456,0,1
23849359199420533,0,0
23849925232280635,0,0
6264796977936,0,1
6262340335200,1,0
6278499726568,0,0
6253673511669,0,1
23850188373300521,0,0
23849502046940390,1,0
23849736712860021,0,1
23849047560220270,0,0
23850154810200541,0,0
23850430305630337,0,0
23850248220140741,0,0
6273945100496,0,1
6286760111201,0,0
23850523980890748,0,0
23849782080800212,0,0
6278609524586,0,0
23849265041810618,1,0
23849871952650758,0,0
23850053094030683,2,0
6267057050761,1,0
23850577481710591,0,0
6254152500563,0,0
23849794813970017,0,1
23850007268670210,9,0
23850251282770577,1,0
23849823315470100,0,0
23850666652200111,6,0
6270929810211,0,0
23849167744380531,0,0
23849609409360234,0,0
23849945238470210,3,0
23850173447240613,1,0
6271271067741,3,0
6277801417837,4,0
23850381437250227,0,1
23849076003680409,0,0
23849216676960136,0,1
23849847605340354,0,0
23850538763570678,24,0
6265367231022,1,0
23850355385560623,0,0
23850062263040695,0,0
23850312712870333,0,0
23849572092370514,0,0
23850090426880309,0,0
23849944136810616,8,0
23849377921550122,4,0
6286114142286,1,0
23849606074870763,0,0
23849315089690685,0,0
23849878721670715,7,0
6284232264119,2,0
23850018174220413,0,0
23850559330740259,0,0
23850196342210233,0,0
6251971644894,0,1
6261224249633,0,0
23851364921150287,0,0
23849726160410586,6,0
23849665284550107,0,1
23849153623730418,0,1
23849701860570682,0,0
6264933777125,0,1
23849192294740636,0,0
23849381439610464,0,0
23849847933800565,11,0
23850272312580403,0,0
23849404419680768,3,0
6269127530604,14,0
23849794990210766,0,0
23850630190330678,0,0
6298938570374,0,0
23849579604530289,0,0
23850593633680587,0,0
23849403523070622,0,0
6278908528744,0,0
23849630014870322,0,0
23849708963280344,1,0
23849403553800622,0,0
6286143612001,0,0
6258101161403,0,0
23850042838560185,0,0
6264832587746,0,1
23848931817430740,0,0
23849757754900721,0,0
23850271664690439,0,0
23850376703280058,0,0
23849208983790126,0,0
6281355814674,1,0
23850209980940404,0,0
23849408928350679,0,0
23849895799450480,0,0
6263826745600,0,1
23850398397900290,0,1
23849906217320104,1,0
6269717214357,0,0
23849775669050247,0,0
23849800473880669,5,0
23849330003270510,2,0
23849820497480388,0,0
23850410531470318,2,0
23849212823870670,0,1
23849863692880434,0,0
23849651737810334,0,0
23849264599270670,0,1
23849890396200127,0,0
6275757272060,1,0
23850180093610540,0,1
6254836379375,0,0
23849792245740305,0,0
23850065978520359,0,0
23850137837960722,5,0
23849696274580353,0,0
23849492494880064,0,0
23849811219250148,0,1
23849369998590586,0,1
23849302315600280,5,0
23849863733280434,0,0
23850713899790396,0,0
23850372429890103,0,0
6263128499316,1,0
23849397211480598,1,0
23849821644230041,0,0
6272919121770,0,0
23850030562590680,0,0
23849954786330021,0,0
23849362536780518,1,0
6262330853725,0,0
23849479729330024,0,0
23849688075900226,0,0
23849814077980148,0,0
23849853354830714,0,0
23849041484830441,0,0
23849605116470719,0,0
23849315484110620,2,0
23849551085820170,2,0
23849368257740341,0,0
6273155459169,0,1
23849459910030572,0,0
23849816327470620,0,0
23849948926980714,2,0
23848503161110106,0,0
6267206515669,0,0
23849758608130274,0,1
23850403827370119,0,0
23849830466600253,0,1
6252280498298,0,0
6269530476191,3,0
23850217650370541,0,0
23850174124750311,0,1
23849181661390646,0,0
23850792773880426,0,0
23849831410550659,0,0
23849712699910756,0,0
23849632424780305,0,1
23849740840480161,0,0
6291928265416,0,1
23849580541290519,0,0
23849457798070045,19,0
23849782885240398,8,0
23849650511880544,0,0
23849770205930709,0,0
6285121599540,0,1
23849786093540392,0,0
23849878527700715,1,0
23849683321980199,0,0
23849210317700352,1,0
23849655974870101,0,0
6281625533023,1,0
23849684724330013,0,1
23850263427040259,1,0
23850388582300337,0,0
23849472935690273,1,0
23849958619330104,1,0
23847928337740646,0,1
23849228212510425,2,0
23849580317570327,1,0
23849929693550635,4,0
6265407040910,0,0
23850136394360713,2,0
23850152435240021,0,0
6269423582805,1,0
23850179426460233,0,0
6250846913048,6,0
23849045670930544,0,0
6287409758619,0,0
23849960407060385,1,0
23849537013470198,0,1
6275317290742,0,0
6276330677761,0,0
6262833324599,0,0
23849863688540434,0,0
23849728521550200,5,0
6281585571486,0,0
23849877578790773,2,0
23849924545250643,2,0
23850925626870426,0,1
23849385247990291,0,1
23849803019060017,1,0
23849652056060161,0,1
23849292159450137,2,0
23849619038510514,0,0
6279599893493,1,0
23846524497030578,0,1
23849567924130447,1,0
23848454577560616,0,1
6271606780579,0,0
23850517239940728,4,0
23849863702560434,0,0
23849912998400061,0,1
6288045186471,0,0
6272417430412,0,0
23849120765900688,2,0
23850373014190173,0,0
23849637250960400,0,1
23849948322510276,0,1
23849106976450584,0,1
6291943385619,1,0
23849564185650301,4,0
6286670368001,2,0
23850934952340459,0,0
23850110565340545,0,0
23850027060440337,0,0
23849701882000296,0,0
23849938488950452,0,0
6241107418642,0,1
6276741038161,0,1
23849653450210564,0,0
6277452203201,0,0
23850237144650541,0,0
6271231698314,12,0
6279506540986,0,0
23850047318600554,0,0
23849481445610393,0,1
6297268203488,0,1
23849131046000531,0,0
23849487628050022,2,0
23849649996380689,0,1
23849948783190496,0,1
23849458218520598,1,0
23849443720330608,1,0
23849813648330610,0,1
23849122623870448,4,0
6271618556084,0,1
23849234446760646,0,0
6278955140711,0,0
23849604624500467,0,0
23849346824760470,0,0
23849787629630210,3,0
23849559596550170,0,1
6237192326849,0,1
23849439280050470,0,0
23849996707510294,0,0
23849600895160242,0,0
23849071214900253,0,0
23849267638500288,1,0
23849513124480621,0,0
23849346688330626,0,0
23849464982850014,0,0
23849706544230056,0,0
23850057124770177,1,0
23849299805210365,0,0
23850129457650777,0,0
23849788272660631,0,0
6268023214627,0,1
23849863685860434,0,0
23848932673710095,1,0
6224641015502,0,0
6269505122036,3,0
23850238445560625,0,0
23850333361480557,2,0
6288043400071,0,1
23849976954430199,0,0
23849208906160711,0,0
23849268118480640,0,1
23849887458170607,0,0
23850186487100104,0,1
23849664352070400,0,0
23849440208460354,0,1
23849951414300115,19,0
6262005998918,0,0
6253279479722,2,0
23849686625220392,6,0
23850805618700386,0,1
6275694175710,0,1
23849650504380670,0,0
6261875164558,0,1
23850606502080259,3,0
23849532587810617,0,0
23849434995480647,0,0
23849852937320714,0,1
23849980022690359,0,0
23849575846130441,0,0
23849831935470550,0,1
23849867979390223,0,0
6272845315484,0,0
23850044003800492,2,1
23849666193660232,1,0
23849958686730714,0,1
23849893958540100,0,1
23849621810520420,0,1
23849698885580721,1,1
23849608995940788,0,0
23849401312750261,0,0
6277896665618,2,0
6284802694601,0,0
23850307828840776,8,0
23849623347100499,0,0
23849783193220112,0,0
23844034426410790,0,1
23849708520310717,0,0
6296926589845,0,0
23849811034680268,4,0
23849538755060443,0,0
23849928108180252,0,0
6312571307213,0,0
6278178373007,0,1
23849877341040471,0,0
6283681653223,2,0
23849954321860276,0,0
6275236562007,0,1
23849351428760707,0,0
23849834999030714,0,1
23849418206570658,0,0
23850015646450355,0,1
23851238823850338,0,0
6276208802232,0,0
23850003772620739,0,0
23850596528380337,0,0
6262831379999,0,0
23849920019900295,13,1
23849667398710203,1,0
23849481481300256,0,0
23849752540860398,0,0
23850201622560578,0,1
23850158229900293,0,1
23849136295190264,0,0
23850445363970342,0,1
23849782016090567,0,0
23849801127410711,0,0
6251385162248,0,0
23849510522280172,11,0
23849495869490301,3,0
6272227492229,1,0
23850090089420323,0,0
23850106398060739,0,0
23850672460890369,3,0
23850003667330061,0,1
6274255176006,0,0
23850344907060703,0,1
23849925780520003,0,0
6298938574574,0,0
6258313704171,0,0
23849572318640475,0,1
23849672805300219,6,0
23849793057320550,0,0
6297246039174,1,0
6278493711334,0,1
23849566325500344,0,0
6271322834101,0,0
6250099327256,0,1
23849448707870598,0,0
23849834238400203,1,0
23849664291700107,2,0
6264877268608,0,0
23848097896270782,0,1
23850018597910674,1,0
23849753870470212,0,0
23847213122130575,1,0
23849633945710732,0,0
23849752754720637,0,0
23850125711700117,0,0
6296934267845,0,0
6253578139021,0,0
23849763180570434,0,0
23850086623620267,0,0
23849404406540768,3,0
23849339861680506,0,0
23848494601790279,2,0
23849905904760620,0,1
6254170530576,0,0
23850004475980061,0,0
6296933178645,0,1
23849516735610751,0,1
23849493175400688,4,0
23850243268770075,0,0
6270758136485,0,1
23849557624530132,1,0
23850132720180594,0,0
23849754015420586,0,0
23850141557130272,0,0
23849765116200561,0,1
23849720710040165,1,0
23849410972390460,4,0
23849549331920464,0,0
23850097940220297,0,0
23849760408390096,0,1
23850148811950117,0,0
6274992977207,0,1
23850122143800021,0,0
23849807587030368,0,0
23850057247030311,0,0
23849761612520097,0,0
23849480518880051,0,0
23849613240330610,1,0
23849661585940763,0,1
23849842735420309,1,0
23849579280000204,0,0
23849446385620044,0,0
23850152442200021,0,0
23850284509330063,0,1
23849685227360313,0,0
23850277117920031,0,1
23850133687530117,0,0
6276667416172,3,0
6262447346558,0,0
23849372779730239,0,0
23850404179300246,0,1
6258313731371,0,0
23849620954370232,2,0
6291498399106,0,0
23849732917530695,0,0
6273530624941,0,1
23848910895830638,1,0
23849605954370763,0,1
23850168421840272,0,0
6252570807376,0,1
6277569369984,0,1
6262833318399,0,0
23849573099730786,0,0
23848870090670075,0,0
23849768202990418,0,0
6269114741211,0,1
23849812747900721,0,1
23850160944940343,0,1
6271865547569,0,1
23850003859560528,0,0
23850155277580680,0,0
6262956373358,0,1
23850488265480299,0,0
23849273507470673,0,0
6291396540819,1,0
6269516346439,1,0
23849840624080325,0,1
23849854213650253,6,0
23850092407080674,1,0
6303247196723,0,1
6261928312791,0,1
23849778312960205,0,0
23850596725650169,0,0
6266995555292,1,0
6273808098278,1,0
23850280926750749,7,0
23849958293820757,0,0
23849801186250711,0,0
6273482161829,1,1
23850069635010554,3,0
6297795690888,0,0
23850466569700298,0,0
23849025262080252,0,0
23849271607200351,0,0
23849673046800100,0,0
23849897424890151,4,0
23849335463740637,0,1
23849518562220237,0,0
23849793204420112,4,0
6274130639214,0,0
