adid	codes
23849951667620681	Benign
23849937739980326	Benign
23850019566100195	Benign
23849975786930163	Healthcare
23849938857170063	Benign
23850040945290540	Clickbait
23850041582360708	Benign
23850045581840307	Healthcare
23850046295030012	Benign
23850049229760070	Benign
23850054489730530	Sensitive
23850059227550263	Benign
23850055983110337	Benign
23850056029750337	Benign
23850061753700290	Financial
23850062001100595	Benign
23850064844530380	Benign
23850066191490705	Benign
23850068201390591	Clickbait
23850070082030028	Healthcare
23850070233930530	Potentially Prohibited
23850070533320557	Benign
23850071270930666	Healthcare
23850074037860129	Healthcare
23850076711890380	Benign
23850078623040513	Opportunity
23850081615240731	Healthcare
23850082688440259	Benign
23850085263900662	Opportunity
23850087100810053	Benign
23850089269840628	Financial
23850091873080560	Benign
23850092771070196	Benign
23850094382090307	Healthcare
23850097137520129	Benign
23850097481860456	Benign
23850098103130672	Benign
23850100532190662	Financial
23850101510550337	Opportunity
23850104690760456	Benign
23850102718850298	Benign
23850103259760728	Benign
23850105808820591	Clickbait
23850109795970672	Benign
23850109265150006	Opportunity
23850115577590748	Potentially Prohibited
23850118605740331	Benign
23850119232540748	Healthcare
23850120681100070	Benign
23850123229570678	Healthcare
23850124544800244	Benign
23850125609830776	Benign
23850128747890776	Benign
23850131022440053	Benign
23850080112700456	Benign
23850029367070455	Financial
23849282311070756	Healthcare
23850032193730658	Benign
23850034632300333	Benign
23850037881110380	Benign
23850136421480299	Benign
23850137382100299	Benign
23850138698340453	Benign
23850144322000318	Healthcare
23850142550320129	Benign
23850143533380290	Benign
23850145111810006	Benign
23850146307900601	Opportunity
23850146746950028	Benign
23850151617230244	Benign
23850155175020028	Benign
23850156081760083	Healthcare
23850162180940070	Benign
23850162331350731	Healthcare
23850164534870705	Financial
23850169638740776	Benign
23850175544930628	Benign
23850176824230331	Benign
23850182924750133	Opportunity
23850185618950337	Benign
23850188222460290	Benign
23850190192260455	Financial
23850190780300705	Opportunity
23850247146910259	Healthcare
23850194790270455	Benign
23850196000050321	Benign
23850199962630530	Financial
23850201734270119	Benign
23850204362780070	Benign
23850207340380090	Benign
23850209576800678	Benign
23850212339630259	Benign
23850221378470215	Benign
23850222677530530	Benign
23850227269380215	Healthcare
23850233194850196	Benign
23850237608440453	Benign
23850241328460070	Financial
23850243942540587	Benign
23850295657510453	Healthcare
23850250278900505	Benign
23850255341310587	Benign
23850257728490337	Benign
23850260211510053	Benign
23850265528270453	Benign
23850270809310342	Benign
23850270862350337	Benign
23850272387250662	Benign
23850272938170658	Benign
23850286976040337	Financial
23850293408430495	Opportunity
23850295721600453	Healthcare
23850135050950302	Opportunity
23850295916060453	Healthcare
23849282785120727	Benign
23850133170980173	Benign
23849347738420044	Benign
23850192039520453	Healthcare
23850134966200302	Opportunity
23850407640800208	Benign
23850303760610173	Benign
23850312017800453	Benign
23850312471440259	Benign
23850321799290259	Benign
23850321959890259	Benign
23850322091040259	Opportunity
23850323424790229	Benign
23850327104930455	Opportunity
23850331015110658	Healthcare
23850339794070133	Benign
23850340782340495	Healthcare
23850344542960342	Benign
23850363168290111	Potentially Prohibited
23850367136460133	Benign
23850371688550678	Healthcare
23850372738710543	Benign
23850377862010090	Potentially Harmful
23850382916040678	Healthcare
23850387406630342	Benign
23850387850640241	Benign
23850391699480771	Potentially Harmful
23850399602360241	Benign
23850404429140543	Sensitive
23850412371460360	Benign
23850422752870678	Healthcare
23850446069970587	Clickbait
23850458076830628	Financial
23850459443110543	Opportunity
23850464345120035	Benign
23850486712240746	Benign
23850492067020208	Benign
23850506727820426	Healthcare
23850511935930746	Clickbait
23850540207000628	Financial
23850545439050426	Benign
23850560987780386	Benign
23850579057110386	Benign
23850594645270426	Healthcare
23850600707080459	Clickbait
23850604184630543	Benign
23850644152410287	Benign
23850667388300208	Benign
23850364569030337	Benign
23850710525710075	Opportunity
23850750100020338	Opportunity
23850772210640734	Benign
23850781677390734	Benign
23850798786480734	Benign
23850812808450426	Sensitive
23850825482960491	Benign
23850851418120491	Benign
23850339575010173	Benign
23850376542290455	Benign
23849334555370147	Healthcare
23850407641390208	Benign
23849278883720469	Opportunity
23850557952850628	Financial
23850830791680208	Benign
23851087169240208	Benign
23851114711590491	Sensitive
23849354720670494	Benign
23849335109700055	Benign
23850974671860287	Benign
23849355897440466	Benign
23849356045660387	Benign
23849335124670381	Benign
23849335125100381	Benign
23849335126200381	Benign
23849335288410184	Benign
23849335343630144	Benign
23849335484340637	Benign
23849336833060470	Healthcare
23849337062390239	Healthcare
23849337458700596	Opportunity
23849338143690729	Benign
23849338348080213	Benign
23849339283840085	Benign
23849339292040711	Benign
23849339293090711	Benign
23849340063160114	Benign
23849340877380296	Healthcare
23849341675260265	Healthcare
23849341730210692	Benign
23849342328530784	Benign
23849342526120539	Benign
23849342841500784	Benign
23849343239690071	Healthcare
23849343576580184	Benign
23849343902220059	Healthcare
23849343915460679	Benign
23849354495950275	Benign
23849355325890354	Benign
23849355326490354	Benign
23849355484890454	Benign
23849344273840691	Benign
23850967430570287	Benign
23850968483830287	Benign
23849355586070122	Benign
23849339108310363	Benign
23849342255740229	Benign
23849343023680742	Healthcare
23849278356220157	Benign
23851087168770208	Benign
23851031867870287	Benign
23849278560060690	Clickbait
23849281974500753	Financial
23849278583190690	Clickbait
23849282929820428	Benign
23849282981630384	Healthcare
23849283040910428	Benign
23849354648590071	Healthcare
23850991134020491	Benign
23849363028240755	Benign
23849363185690494	Benign
23849363560880136	Benign
23849363955070645	Benign
23849364834500636	Benign
23849366197060009	Benign
23849366872870676	Benign
23849367035560029	Opportunity
23849367241910639	Benign
23849367330640695	Benign
23849367413680695	Benign
23849367542030544	Benign
23849368299420335	Benign
23849368484950466	Benign
23849369139290155	Benign
23849371767270621	Sensitive
23849369831350626	Benign
23849369861240636	Benign
23849371328010233	Benign
23849372131570451	Benign
23849372188780107	Benign
23849372823430048	Benign
23849373496930184	Benign
23849374092410376	Benign
23849374141680217	Benign
23849374953240166	Opportunity
23849361842270335	Benign
23849362166570138	Benign
23849278611100690	Clickbait
23849361425880677	Benign
23849366002520441	Benign
23849367298150783	Benign
23849279047110788	Benign
23849372827190048	Benign
23849372849040378	Benign
23849375343920022	Financial
6236939089886	Opportunity
23849362177340138	Benign
23849278696720235	Healthcare
23849362173450138	Benign
23849368216210046	Benign
6226333826336	Benign
6250254465516	Healthcare
6254642527833	Benign
6255283015754	Benign
6257929339999	Benign
6259787933195	Benign
23849362220740138	Benign
23849362564990699	Benign
6261927569191	Benign
23849378665020466	Benign
23849379040770771	Potentially Harmful
23849379337560586	Opportunity
23849379527120184	Benign
23849379682790517	Benign
23849380340570123	Benign
23849381384230366	Benign
23849381607310136	Potentially Harmful
23849382953960401	Benign
23849383371840442	Potentially Harmful
23849384796190441	Benign
23849384983260687	Benign
23849376161470292	Clickbait
23849443885560115	Sensitive
23849399328560442	Benign
23849400276450367	Benign
23849400497930209	Benign
23849400582430509	Benign
23849444130920366	Clickbait
23849400822960059	Healthcare
23849380655730120	Potentially Harmful
23849380265110278	Benign
23849380414800036	Benign
23849382713740756	Benign
23849385124430607	Benign
23849385522320664	Opportunity
23849385569710605	Benign
23849401017560140	Benign
23849401709060542	Benign
23849402016520670	Healthcare
23849402457060073	Benign
23849402632270392	Healthcare
23849403010630213	Benign
6261838440957	Healthcare
6262547500795	Opportunity
23849380467500178	Opportunity
6267315601485	Benign
6268764519143	Benign
6270081063788	Benign
23849382470710476	Benign
6270950767263	Benign
6272803381144	Benign
6275352652582	Benign
6276633235968	Benign
6282610827566	Potentially Harmful
6285994547396	Benign
6293548819424	Opportunity
6295764265174	Financial
23849403011230213	Benign
23849403188070213	Opportunity
23849389309530081	Benign
23849413524290256	Benign
23849413659560689	Healthcare
23849413896190642	Benign
23849404361800334	Healthcare
23849414625360170	Benign
23849415541800134	Benign
23849415725970673	Benign
23849417783670124	Benign
23849417902560765	Benign
23849404665390506	Financial
23849417209310719	Healthcare
23849417256640275	Healthcare
23849417328690171	Benign
23849417794950250	Opportunity
23849417477610112	Benign
23849418901440014	Potentially Harmful
23849385975170677	Benign
23849418925420285	Benign
23849418926610418	Benign
23849417572270147	Opportunity
6315593460326	Opportunity
23848822220750422	Benign
23849386251540786	Potentially Harmful
23849419302660248	Benign
23849390289400401	Clickbait
23848936648600655	Clickbait
23849414012810207	Healthcare
23849414574280170	Benign
23849415871860213	Benign
23849416081940264	Benign
23849416597360441	Clickbait
23849417755800192	Benign
23849420447840509	Benign
23849445161140256	Benign
23849417919170295	Benign
23849418262390295	Benign
23848941639280393	Benign
23849386841590467	Healthcare
23847743701060009	Benign
23848126084570040	Opportunity
23848448160740135	Benign
23848503751870581	Sensitive
23848654107760552	Benign
23849385841590558	Benign
23849386835550467	Healthcare
23849413526750256	Benign
23848984023560499	Healthcare
23849162412340618	Benign
23849050073080121	Sensitive
23849072135470018	Benign
23849113141540679	Healthcare
23849103144350494	Potentially Harmful
23849114080230393	Opportunity
23849148511580217	Benign
23849167673910091	Benign
23849388775860081	Clickbait
23849389165050327	Benign
23849407501950289	Benign
23849407614420171	Financial
23849177927130425	Benign
23849178931750239	Potentially Prohibited
23849193926680742	Benign
23849211106130264	Benign
23849211608420418	Healthcare
23849614791190525	Benign
23849521883690074	Benign
23849311571240630	Healthcare
23849320251920619	Potentially Harmful
23849408785590171	Benign
23849421493410142	Benign
23849403537390622	Benign
23849403408770622	Benign
23849409075980754	Benign
23849409931790670	Benign
23849410659530240	Benign
23849410006020204	Benign
23849405519420626	Benign
23849411311880094	Benign
23849412272370288	Benign
23849407408740100	Financial
23849411598510442	Benign
23849412153970765	Benign
23849412184890065	Opportunity
23849420190440471	Opportunity
23849420346540132	Benign
23849420646760255	Benign
23849420648520255	Benign
23849420819500132	Benign
23849421491750142	Benign
23849406489550673	Benign
23849406676290367	Benign
23849408056540081	Healthcare
23849410260040147	Benign
23849410423020048	Benign
23849411378870745	Benign
23849410972400460	Benign
23849404328090363	Benign
23849405558460443	Benign
23849405754660412	Benign
23849407060930301	Benign
23849419639930074	Benign
23849430794600626	Opportunity
23849431043420443	Benign
23849431058180144	Benign
23849431179330763	Benign
23849431651850069	Opportunity
23849431943950144	Benign
23849432028970429	Benign
23849432047000429	Benign
23849428807800044	Benign
23849433842890725	Financial
23849433868390073	Benign
23849434324100763	Benign
23849435998830670	Benign
23849436050280366	Benign
23849436246220335	Benign
23849437531250437	Sensitive
23849436320220120	Healthcare
23849436457240765	Sensitive
23849436579980682	Benign
23849437897700270	Benign
23849430593570217	Benign
23849329469690405	Healthcare
23849413164700170	Benign
23849412269380691	Clickbait
23849431895640162	Benign
23849432227490475	Benign
23849432647790155	Benign
23849434360530784	Benign
23849434501580463	Benign
23849434861050632	Benign
23849436968210586	Opportunity
23849437210570395	Benign
23849437404680669	Healthcare
23849437493690395	Benign
23849423922890626	Potentially Harmful
23849555060080056	Benign
23849347114400334	Benign
23849416609600759	Benign
23849418716620192	Potentially Prohibited
23849434078960234	Benign
23849467832360267	Benign
23849491722900198	Healthcare
23849525701860275	Benign
23849430087970164	Opportunity
23849576438810614	Benign
23849573873200449	Sensitive
23849587816070249	Opportunity
23849606863690436	Benign
23849623542540766	Benign
23849651687890710	Benign
23849673364350718	Benign
23849692778210723	Benign
23849698313180413	Healthcare
23849734190140780	Benign
23849755065530540	Benign
23849758830960563	Benign
23849430720330670	Benign
23849413050600301	Benign
23849424597760000	Healthcare
23849425159730256	Healthcare
23849425159280626	Benign
23849425760490563	Potentially Harmful
23849426861230274	Benign
23849426861490274	Benign
23849425526630687	Benign
23849425527730687	Benign
23849425545760441	Benign
23849422290130274	Benign
23849426861750274	Benign
23849426967770275	Healthcare
23849446945290420	Benign
23849427604790725	Benign
23849792022500405	Financial
23849447873430617	Healthcare
23849447941780036	Benign
23849428128490157	Clickbait
23849422290930274	Benign
23849448558440171	Benign
23849794347670222	Potentially Prohibited
23849966179310663	Sensitive
23849426159760619	Benign
23849423735800120	Benign
23849426402830120	Benign
23849427308490213	Benign
23849427635740725	Benign
23849427980940032	Benign
23849428198150120	Opportunity
23849448775980565	Benign
23849449243090565	Benign
23849449320580409	Benign
23850072002920038	Opportunity
23849422923570544	Benign
23849447288380291	Benign
23849830228260141	Benign
23849876711990447	Benign
23849876684610447	Benign
23849929932030384	Healthcare
23849423735730120	Benign
23849422322460274	Benign
23850023948530521	Clickbait
23849423242880255	Benign
23850272451020208	Benign
23850356889280396	Potentially Prohibited
23850830790940208	Benign
23850990590520491	Sensitive
23849601491330089	Financial
23849339464690405	Benign
23849865598020133	Clickbait
23848965405460713	Benign
23849008053170641	Benign
23849895309930031	Healthcare
23849423161540768	Benign
23849451860400701	Benign
23849451924150539	Benign
23849452609000507	Benign
23849452945580144	Benign
23849453032300751	Healthcare
23849454056150273	Benign
23849454742370327	Benign
23849454861630106	Sensitive
23849455357470064	Benign
23849455444280174	Benign
23849455695780064	Benign
23849438395550105	Benign
23849439125070673	Benign
23849439318700673	Benign
23849439560300779	Benign
23849439869300719	Benign
23849443636210463	Benign
23849440143820786	Benign
23849440247320282	Healthcare
23849441857690073	Benign
23849450182400440	Opportunity
23849017749740661	Healthcare
23849451941990401	Benign
23849449866730106	Benign
23849452996240205	Benign
23849454261220395	Clickbait
23849454515830142	Benign
23849456158070011	Benign
23849456276110069	Benign
23849437961770499	Benign
23849440502820465	Clickbait
23849441412770588	Benign
23849441587270335	Benign
23849441629670335	Benign
23849441803570467	Benign
6257332891746	Benign
23849451431760636	Sensitive
6208758922577	Benign
23848691681090473	Benign
23848703206720473	Benign
23849368879010183	Benign
23848336779070673	Clickbait
23849836334350746	Benign
6239572660330	Benign
23849450978750722	Benign
23849451402680636	Sensitive
23849456115570255	Benign
6261410680170	Benign
6265283298559	Opportunity
6281544475182	Benign
23846392313740081	Benign
23847176752030071	Healthcare
23848070211810093	Potentially Harmful
23848682247310787	Benign
23848700854690684	Benign
23849451554310140	Benign
23849443501580124	Benign
23849443882850711	Benign
23849444500890657	Healthcare
23849444548280657	Healthcare
23849444764840058	Benign
23849445146660256	Benign
23849445213130132	Healthcare
23849446638480421	Financial
23849456279740064	Benign
23849456280250064	Benign
23849456726430440	Opportunity
23849456839610779	Potentially Harmful
23849457250640144	Benign
23849457398290420	Benign
23849457398300420	Benign
23849457669860644	Benign
23849457671820644	Benign
23849458652800665	Benign
23849458927950162	Benign
23849459799460162	Benign
23849460394740586	Healthcare
23849461062670264	Potentially Harmful
23849442229270048	Benign
23849443055500546	Benign
23848792161750314	Benign
23849443432020335	Healthcare
23849443219450507	Benign
23849444466870120	Benign
23849444612820132	Benign
23849445250870520	Benign
23849069125180203	Benign
23849456865270509	Potentially Harmful
23849457149440499	Clickbait
23849457894670692	Benign
23849458629100187	Opportunity
23849443251480344	Benign
23849441862160782	Benign
23848964120890136	Benign
23849015437270633	Benign
23849443212050467	Benign
23849445951550664	Financial
23849122681790726	Opportunity
23849165705970489	Financial
23849214694410112	Benign
23849250810910779	Benign
23849319729120210	Opportunity
23849330334220266	Potentially Prohibited
23849550340380320	Healthcare
23849421658010405	Healthcare
23849499785340683	Benign
23849083973840017	Potentially Prohibited
23849238020020113	Benign
6263167377325	Benign
6264145354125	Healthcare
6262821552005	Benign
23848842137720787	Benign
23844928570600428	Benign
6285046381401	Benign
6286867624401	Benign
23848369631890435	Benign
23849234466850177	Benign
6281411153070	Benign
6263452933333	Benign
23848874362980574	Benign
23848876324380575	Benign
6273526034038	Benign
6274992998007	Benign
23849237654610218	Benign
6154581041274	Benign
6274992988207	Benign
6270760334806	Benign
6274993018807	Benign
6262816070205	Benign
6285505405401	Benign
6285504127201	Benign
6285504420401	Benign
6285504597601	Benign
6263705485410	Clickbait
6285505242601	Benign
6274993016407	Benign
6268037488781	Benign
23848892918370575	Benign
6234451515021	Benign
6241515512788	Benign
6284265173778	Benign
23849141314580285	Benign
6250031176694	Opportunity
23849461499370659	Benign
6264077146665	Benign
6269583686868	Healthcare
6264977046252	Benign
6264994524533	Benign
6268656146581	Benign
6270462544769	Benign
6265112045692	Healthcare
6265112298465	Benign
23849202141830789	Healthcare
6270897405687	Benign
23849162751470784	Benign
23849173181780562	Healthcare
6253955152065	Opportunity
6242761064585	Benign
23849511139520695	Opportunity
23848842137350787	Benign
23849591899070399	Benign
23849597732580405	Financial
23849715501600320	Healthcare
23849461274200373	Healthcare
6288808658471	Benign
6231855483094	Benign
6232143447187	Benign
6248623776446	Benign
6246741400494	Benign
6233589891279	Financial
6233613720262	Healthcare
6245968215554	Benign
6249432605392	Benign
6245775377821	Benign
6245806660858	Benign
6246166214177	Benign
6249399247821	Benign
6246984378821	Benign
6293194731245	Opportunity
6233408903492	Benign
6247037536976	Benign
6247740374437	Benign
6248098199892	Financial
6248436360877	Opportunity
6248912702021	Benign
6248957138446	Benign
6249176761821	Benign
6260447685400	Benign
6249087474576	Benign
6249408542021	Benign
6248989136522	Healthcare
6229993609098	Benign
6249513083255	Benign
6249598086821	Benign
6249724591046	Benign
6249837983648	Benign
6249892109455	Benign
6249961076648	Benign
6250071797197	Benign
6250130571797	Benign
6250153824094	Benign
6250164650621	Benign
6250631692815	Benign
6250508225300	Benign
6250550543043	Benign
6250641981494	Benign
6250235857698	Benign
23849113655990345	Benign
6250687843221	Benign
6250700813877	Benign
6250741824248	Benign
6250751304849	Financial
6250766091448	Benign
6250776064363	Opportunity
6250779816399	Benign
6250846915248	Financial
6250847510094	Benign
6233893185754	Benign
23849878648010408	Healthcare
6226713327487	Benign
6246110436406	Clickbait
6247996506089	Benign
6233678352079	Opportunity
6256078407930	Benign
6259340262799	Benign
6231604671681	Opportunity
6251427991646	Benign
6251298579221	Benign
6251298984621	Benign
6251397660077	Clickbait
6260555733599	Benign
6251419705754	Benign
6251488711481	Benign
6250985218848	Benign
6251543081576	Benign
6251652706221	Benign
6251707935894	Benign
6251769161536	Benign
6251903939075	Benign
6251986587621	Benign
6252114788421	Benign
6252374136421	Benign
6252567135094	Opportunity
6252158919776	Benign
6252159411376	Benign
6252160095376	Benign
6252173028822	Opportunity
6252330479021	Benign
6252338162163	Benign
6252864540963	Benign
6252158527376	Benign
6252474621481	Benign
6252539241692	Benign
6252540901546	Benign
6252545715021	Benign
6252600188221	Benign
6252620944649	Benign
6252676940300	Healthcare
6252677042763	Benign
6252863891163	Opportunity
6252864258963	Benign
6252895440898	Benign
6252919297601	Benign
6252981006028	Benign
6253046532681	Benign
6253081540505	Financial
6253279534322	Benign
6253918859197	Benign
6253369249498	Opportunity
6253381545563	Benign
6253540982522	Benign
6253684727597	Healthcare
6253568881763	Benign
6253615555963	Benign
6253755784429	Benign
6253544407898	Benign
6253990432898	Benign
6251035800277	Financial
6262642733343	Benign
6251047652281	Benign
6264885604854	Benign
6252322709722	Benign
6251105953694	Opportunity
6254372163075	Benign
6255529203858	Benign
6254685500689	Benign
6276892472784	Benign
6254454394093	Benign
6254535240576	Benign
6254535332976	Benign
6254626846300	Financial
6256045274300	Clickbait
6256779323190	Benign
6254170474376	Benign
6254944319163	Benign
6255004237515	Benign
6255050787795	Benign
6255162905376	Benign
6255173930252	Benign
6255263363549	Opportunity
6255415481005	Benign
6255471358394	Benign
6255497746822	Benign
6255679398194	Opportunity
6256115829875	Benign
6255866667371	Benign
6255913786042	Benign
6256005002089	Benign
6256248614292	Benign
6256461796154	Benign
6256570891590	Benign
6256692880884	Benign
6256759683776	Benign
6256907753602	Benign
6254198577197	Benign
6256918635762	Benign
6256919080762	Benign
6256923820700	Benign
6256936228762	Benign
6257030572190	Benign
6257132601433	Benign
6257254831068	Opportunity
6257308014154	Benign
6257638454976	Benign
6257880028602	Benign
23849113848870526	Benign
6258004937089	Benign
6258029576515	Benign
6258130624833	Benign
6259726198330	Benign
6259742361210	Healthcare
6259768285802	Healthcare
6259792158839	Benign
6259867159103	Clickbait
6259915194135	Benign
6254814806262	Benign
6254298233997	Benign
6267279936284	Healthcare
6272467318961	Opportunity
6257749459176	Benign
6254360903194	Benign
6259913675529	Benign
6257296965758	Benign
6260128835799	Benign
6260152302535	Financial
6260161005945	Benign
6260226790242	Benign
6260229420042	Benign
6260253038400	Benign
6260254037958	Benign
6260342033158	Benign
6260367431930	Healthcare
6259073881360	Benign
6260622351802	Healthcare
6260639986546	Benign
6260640320892	Benign
6283937628365	Benign
6258205563537	Sensitive
6258229916168	Healthcare
6258233398820	Benign
6258235731554	Benign
6258271738604	Healthcare
6260031191158	Benign
6260123848222	Sensitive
6258551368299	Benign
6258780814554	Benign
6258809412076	Healthcare
6259014255936	Opportunity
6259046457033	Healthcare
6259146319115	Benign
6259157109915	Benign
6259191438118	Benign
6259319627154	Benign
6259469309718	Benign
6259502808755	Potentially Harmful
6259615016913	Benign
6259573594233	Benign
6259581574318	Benign
6261159509402	Healthcare
6259640287330	Benign
6259662824200	Benign
6259712991958	Benign
6259712995158	Benign
6259718540143	Benign
6259726007330	Benign
6261244852000	Sensitive
6260801342707	Benign
6260877491471	Opportunity
6260898443573	Benign
6260911575439	Benign
6261258086599	Benign
6261001098655	Benign
6261009249935	Financial
6261029441129	Benign
6261077217929	Benign
6261191392755	Healthcare
6283995832131	Benign
6276726601683	Healthcare
6258388490354	Benign
6260031175958	Benign
6283838001131	Benign
6260922784135	Financial
6293671657064	Benign
6261428284546	Benign
6261466745313	Benign
6261640700118	Benign
6261648563435	Financial
6261763936400	Benign
6261729101381	Benign
6261765091599	Sensitive
6263202327925	Benign
6261800290735	Benign
6261805642146	Benign
6261904718113	Opportunity
6261907696600	Benign
6261927744591	Benign
6261928119191	Benign
6261928318591	Benign
6262681854746	Benign
6261998028158	Benign
6261998292358	Benign
6262025354967	Benign
6262402785546	Benign
6262136156307	Benign
23849174068040604	Benign
6262178298779	Benign
6262197803058	Benign
23847680878870721	Healthcare
6262402800746	Benign
6262286818599	Sensitive
6262330849725	Benign
6262088313333	Benign
6262237425426	Healthcare
6262485537946	Benign
6262499749581	Healthcare
6262625134146	Benign
6262562654581	Healthcare
6262623160529	Benign
6262703994136	Benign
6261400722958	Benign
6262614169842	Benign
6261263621135	Benign
23847702644310223	Benign
6262755512627	Benign
6262852541610	Benign
6262860483096	Benign
6262868474200	Benign
6262916463442	Clickbait
6263051476010	Benign
6263063122992	Benign
6263078424810	Benign
6263174056546	Potentially Harmful
6263174739022	Benign
6261324204400	Benign
23846687866300143	Benign
6262696488335	Benign
23848414078990328	Potentially Harmful
6262830970641	Benign
6294917191339	Benign
23848693693410137	Healthcare
23848860597320350	Benign
6261370950916	Benign
6261692300513	Benign
6263325415404	Benign
6263362237688	Benign
6263383009307	Benign
6263584815746	Benign
6264945631847	Benign
6263716108735	Benign
6263726990916	Benign
6263733464422	Benign
23845000548000682	Benign
6263781255346	Benign
6264160600610	Benign
6263226938133	Benign
6263843987642	Benign
6263859186444	Benign
6263881420535	Benign
6263932221052	Benign
6264085663135	Benign
6264096822935	Benign
6264120700533	Financial
6264134112052	Benign
6264211026313	Benign
6264306482117	Benign
6264332545010	Benign
6264381300854	Financial
6264398726443	Clickbait
23847796181210380	Benign
6264434846410	Clickbait
6264494538892	Benign
6264528129946	Benign
6264952081028	Clickbait
6264853764667	Benign
6264555887536	Benign
6264640527535	Benign
6264697305325	Benign
6264769458595	Clickbait
6264797152987	Benign
6264826834536	Benign
6264832590946	Benign
6264838034672	Benign
6264533521936	Benign
6263218980265	Benign
6264920479925	Benign
6264933163125	Benign
6264945650247	Benign
6263653198173	Benign
6265016928345	Benign
6265060988545	Benign
6265068776595	Benign
6265077487247	Benign
6265142286492	Benign
6265164945381	Benign
6265224941110	Benign
6263769932545	Opportunity
6263242616472	Benign
23848949560170317	Healthcare
6263251203058	Financial
6263242706272	Benign
6263261426346	Healthcare
6263321168935	Benign
6265687700595	Benign
6265353646892	Benign
23849254291930178	Benign
6266217654167	Clickbait
6265436343032	Benign
6265479068205	Benign
6265518049493	Benign
6265573239625	Benign
6265586038647	Benign
6265647457301	Benign
6265670317155	Benign
6265691231827	Benign
6265727360408	Clickbait
6265728147608	Healthcare
6265729045272	Financial
6265740028204	Benign
6265742347469	Benign
6266451907455	Healthcare
6265824682852	Benign
6265867609145	Benign
6265872040299	Benign
6265903805936	Benign
6265975792628	Benign
6270898496838	Benign
6266058530272	Benign
6266090206299	Benign
6265318580627	Benign
6266129266808	Benign
6266159325570	Benign
6266163377499	Clickbait
23849254331140700	Financial
6266199343559	Benign
6266209014104	Benign
6266212202408	Benign
6266228877692	Healthcare
6265250013699	Benign
6266229279269	Financial
6266299452247	Benign
6266305981189	Benign
6266349856872	Clickbait
6265322395325	Benign
6266357461292	Clickbait
6266381458788	Opportunity
6266397440972	Benign
6267892797444	Benign
6266385239411	Clickbait
6266463293408	Benign
6266522042192	Benign
6266534757663	Benign
6266569260367	Benign
6266569624669	Benign
6266577106255	Benign
6266619020733	Benign
6266619872985	Benign
6266644266904	Benign
6266660611891	Benign
6265423626244	Benign
23849097514330702	Benign
6266026853044	Benign
6266314117381	Benign
6265787344341	Benign
6265335806345	Benign
6266700583808	Sensitive
6266860173605	Healthcare
6266904642973	Benign
6267052706285	Healthcare
6267015062773	Benign
6266846205291	Benign
6267092178669	Healthcare
6266730315672	Benign
6267094627869	Benign
6267172869036	Benign
6267221879791	Benign
6267268190391	Benign
6267274337601	Benign
6267308570444	Clickbait
6267317212749	Benign
6267391953628	Benign
6267442052369	Benign
6267516125611	Benign
6267548851384	Benign
6267569183581	Healthcare
6267572696983	Clickbait
6267575138136	Benign
6267587087145	Benign
6267631781211	Clickbait
6267653836439	Benign
6267723944485	Benign
6267723944685	Benign
6267779834485	Clickbait
6267799902405	Healthcare
6267968887357	Clickbait
6267989639757	Financial
6268032522047	Benign
6268092503573	Benign
6268101206989	Benign
6268133589605	Benign
6268176823669	Benign
6268179537411	Benign
6267056354091	Benign
6268224271839	Benign
6268200571431	Benign
6268200849231	Benign
6268222431239	Benign
6268224405639	Benign
6268249227804	Benign
6268287105854	Clickbait
6268294000604	Clickbait
6268342802099	Benign
6268354571644	Benign
6268377364085	Benign
6268377364285	Benign
6268382166285	Benign
6266823237025	Benign
6268458099631	Clickbait
23848898443670278	Benign
6268179549411	Clickbait
6266730318672	Benign
23849081447340581	Potentially Harmful
23849133291510273	Benign
6268017123055	Benign
6267013920573	Benign
6268435086032	Benign
6266823256025	Benign
6269333649059	Opportunity
6268542028839	Benign
6268547309647	Benign
6268575288604	Benign
6268587989989	Benign
6268598689973	Benign
6269322869591	Healthcare
6269331052557	Potentially Harmful
6269538054885	Benign
6269416952085	Benign
6269426500436	Clickbait
6269481924484	Benign
6269484038708	Benign
6269493160084	Benign
6269538821039	Benign
6269538891639	Benign
6269529271379	Benign
6269895001192	Benign
6269544685342	Benign
6269505101436	Clickbait
6269586359581	Opportunity
6269639895284	Benign
6269671123934	Benign
6269678793061	Benign
6271419505760	Benign
6268930240847	Benign
6269735536970	Benign
6269832109773	Benign
6269870946383	Benign
6269964625284	Benign
6268485310173	Benign
6269974757743	Benign
6268604410039	Benign
6268622533025	Benign
6268650220389	Benign
6268694255668	Financial
6268711535701	Benign
6268717414579	Benign
6268761423896	Benign
6269371577432	Opportunity
6268794627091	Benign
6268800920170	Benign
6268814125891	Benign
6268834321831	Healthcare
6268947987703	Benign
6269729390770	Benign
6269039880639	Benign
6269048756970	Benign
6269069836964	Benign
6268506001781	Benign
6268752612381	Clickbait
23849115598920612	Healthcare
23849179557410605	Potentially Harmful
6268973038804	Benign
6270015273866	Healthcare
6270081063588	Benign
6270108506829	Benign
6270112625724	Benign
6270699872885	Benign
6270193994884	Benign
6270200363504	Benign
6270200390104	Benign
6270226709181	Opportunity
6270230601561	Benign
6270236300611	Benign
6270283257811	Potentially Harmful
6270310083761	Benign
6270321580581	Opportunity
6270409952742	Benign
6270444107521	Opportunity
